%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1695938690310619725,191,220450000000000,GPS1_Frame,42.339019775390625,-71.0919418334961,29.600000381469727,327669.125,4689538.0,19,T
1695938691291037343,192,220451000000000,GPS1_Frame,42.33901596069336,-71.09196472167969,30.100000381469727,327667.71875,4689537.0,19,T
1695938692310758269,193,220452000000000,GPS1_Frame,42.33900451660156,-71.09197235107422,29.899999618530273,327666.59375,4689536.0,19,T
1695938693309695860,194,220453000000000,GPS1_Frame,42.33899688720703,-71.09198760986328,30.0,327665.46875,4689535.0,19,T
1695938694291330292,195,220454000000000,GPS1_Frame,42.338985443115234,-71.09200286865234,29.899999618530273,327664.21875,4689534.0,19,T
1695938695309490729,196,220455000000000,GPS1_Frame,42.33897399902344,-71.0920181274414,29.899999618530273,327662.8125,4689533.0,19,T
1695938696310481765,197,220456000000000,GPS1_Frame,42.338966369628906,-71.09203338623047,29.799999237060547,327661.6875,4689532.0,19,T
1695938697310463079,198,220457000000000,GPS1_Frame,42.33895492553711,-71.09204864501953,29.600000381469727,327660.5625,4689530.5,19,T
1695938698309778554,199,220458000000000,GPS1_Frame,42.33894348144531,-71.09205627441406,29.700000762939453,327659.4375,4689529.5,19,T
1695938699291429281,200,220459000000000,GPS1_Frame,42.338932037353516,-71.09207153320312,29.899999618530273,327658.3125,4689528.0,19,T
1695938700290620701,201,220500000000000,GPS1_Frame,42.33892059326172,-71.09208679199219,29.899999618530273,327657.03125,4689527.0,19,T
1695938701291514344,202,220501000000000,GPS1_Frame,42.338905334472656,-71.09210205078125,29.700000762939453,327655.90625,4689525.5,19,T
1695938702309802737,203,220502000000000,GPS1_Frame,42.338897705078125,-71.09211730957031,29.700000762939453,327654.625,4689524.5,19,T
1695938703290732963,204,220503000000000,GPS1_Frame,42.33889389038086,-71.09212493896484,28.700000762939453,327654.21875,4689524.0,19,T
1695938704309788483,205,220504000000000,GPS1_Frame,42.33888244628906,-71.09213256835938,28.399999618530273,327653.21875,4689523.0,19,T
1695938705290406868,206,220505000000000,GPS1_Frame,42.33887481689453,-71.09214782714844,28.200000762939453,327652.25,4689522.0,19,T
1695938706308439942,207,220506000000000,GPS1_Frame,42.338863372802734,-71.09215545654297,28.5,327651.125,4689521.0,19,T
1695938707290166668,208,220507000000000,GPS1_Frame,42.33885192871094,-71.09217071533203,28.899999618530273,327649.84375,4689519.5,19,T
1695938708310269050,209,220508000000000,GPS1_Frame,42.338844299316406,-71.0921859741211,29.100000381469727,327648.59375,4689519.0,19,T
1695938709290342366,210,220509000000000,GPS1_Frame,42.338836669921875,-71.09220123291016,29.200000762939453,327647.3125,4689517.5,19,T
1695938710304877214,211,220510000000000,GPS1_Frame,42.33882522583008,-71.09221649169922,29.399999618530273,327646.0625,4689517.0,19,T
1695938711304251367,212,220511000000000,GPS1_Frame,42.33881378173828,-71.09223937988281,29.200000762939453,327644.375,4689515.5,19,T
1695938712290729131,213,220512000000000,GPS1_Frame,42.338802337646484,-71.09225463867188,29.299999237060547,327642.84375,4689514.0,19,T
1695938713310646970,214,220513000000000,GPS1_Frame,42.33879089355469,-71.09226989746094,29.5,327641.5625,4689513.0,19,T
1695938714291010084,215,220514000000000,GPS1_Frame,42.33877944946289,-71.09228515625,29.600000381469727,327640.1875,4689512.0,19,T
